review_id,review_date,student_id,course_id,instructor_id,rating_score,clean_text,sentiment_label,sentiment_score,dominant_topic,keyword_tags,confidence_level
166,5/4/2025,1109,72,66,4,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852293
167,4/20/2025,1252,84,50,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533753
168,7/29/2024,1284,146,9,3,content decent delivery could been better,Neutral,0.3333333333333333,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.88546693
169,7/24/2024,1378,129,36,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856323
170,8/2/2024,2195,17,47,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998858
171,11/15/2024,1087,96,58,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991015
172,5/19/2024,1520,66,28,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646616
173,6/18/2024,618,144,65,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8664662
174,5/11/2025,1726,44,1,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
175,1/2/2025,2298,83,4,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89988416
176,3/10/2025,1842,54,26,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.89959514
177,4/8/2025,2129,117,71,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8850013
178,2/10/2025,213,111,58,2,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.86646616
179,2/7/2025,2123,109,55,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88490593
180,1/17/2025,314,149,71,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852291
181,12/23/2024,2536,114,14,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998857
182,12/2/2024,1640,138,72,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998859
183,8/6/2024,2899,89,46,1,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8856318
184,10/26/2024,120,63,75,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8853378
185,4/6/2025,967,130,7,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
186,12/29/2024,2224,136,1,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399101
187,5/13/2025,526,72,64,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8849981
188,3/9/2025,500,94,12,4,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522804
189,6/16/2024,965,17,16,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988583
190,8/12/2024,1096,95,70,3,decent course though lacked indepth discussion,Neutral,0.16666666666666666,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8849057
191,1/4/2025,2650,58,25,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8845266
192,8/1/2024,1025,27,3,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533676
193,7/3/2024,2387,71,51,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88499844
194,10/20/2024,1359,7,14,1,too fastpaced lacked clear explanations,Negative,0.09999999999999999,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8664536
195,10/25/2024,2352,27,57,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8849992
196,6/21/2024,1121,26,25,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.83991003
197,11/3/2024,1328,145,1,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88563186
198,1/7/2025,1683,124,14,2,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083425
199,7/3/2024,2723,32,63,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456595
200,6/25/2024,466,98,55,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.89959574
201,11/15/2024,1593,83,23,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
202,5/13/2025,1473,117,35,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456523
203,2/15/2025,2188,129,4,5,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456684
204,3/1/2025,2028,83,20,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852286
205,5/6/2025,438,137,51,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89987904
206,6/13/2024,824,81,64,1,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998859
207,10/17/2024,512,44,6,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88453585
208,10/10/2024,1627,104,36,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533676
209,6/18/2024,1631,12,9,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.88533777
210,4/23/2025,709,128,25,3,content decent delivery could been better,Neutral,0.3333333333333333,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8854675
211,11/8/2024,1330,121,40,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88499844
212,2/18/2025,488,45,41,4,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88499874
213,5/15/2024,2008,137,38,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998771
214,3/22/2025,885,132,44,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522935
215,11/24/2024,2946,69,71,4,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88522863
216,8/15/2024,1638,147,42,1,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083425
217,5/17/2024,1445,58,3,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88563216
218,11/29/2024,611,131,34,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
219,4/12/2025,652,68,63,2,i didnt gain much course felt rushed unstructured,Negative,0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.91083413
220,6/15/2024,2071,27,73,3,instructor fine pace felt bit off,Neutral,0.4166666666666667,3,"great, average, neither, learning, just, experience, bad, nor, instructor, bit",0.8853374
221,9/20/2024,1313,85,39,5,course structure delivery exceeded my expectations,Positive,0.0,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8852291
222,10/7/2024,889,48,59,1,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399099
223,11/26/2024,2080,69,26,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988595
224,8/7/2024,1312,75,3,5,instructor very clear made course enjoyable,Positive,0.315,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8849999
225,12/23/2024,47,6,50,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.8998769
226,8/2/2024,2898,103,64,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.8998859
227,11/17/2024,523,56,72,2,instructor hard follow rarely responded questions,Negative,0.004166666666666652,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.88563204
228,4/11/2025,127,47,74,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89988416
229,10/20/2024,1320,143,20,5,excellent pacing realworld examples highly recommend,Positive,0.6,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.885714
230,3/28/2025,2024,37,4,4,i appreciated timely feedback engaging content,Positive,0.30000000000000004,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.88456583
231,4/28/2025,275,43,70,3,course okay i expected more practical examples,Neutral,0.3,2,"examples, course, i, highly, realworld, recommend, pacing, excellent, expectations, my",0.8995959
232,6/12/2024,1475,126,58,2,feedback delayed often unhelpful,Negative,0.0,1,"feedback, often, unhelpful, delayed, content, delivery, decent, better, been, could",0.8399101
233,3/6/2025,1347,104,31,2,engaging all i struggled stay focused throughout,Negative,-0.2,5,"i, engaging, throughout, all, stay, struggled, focused, course, felt, didnt",0.89988583
234,5/14/2024,1567,57,6,4,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89987856
235,6/20/2024,1152,105,31,5,great teaching style explanations were easy follow,Positive,0.6166666666666667,4,"explanations, follow, clear, instructor, fastpaced, too, lacked, teaching, were, easy",0.89987975
